Sharpe,CAGR,MERTON_N_TOP,COMPOSITE_MOMENTUM_WINDOW,COMPOSITE_MOMENTUM_SKIP,COMPOSITE_REVERSAL_WINDOW,COMPOSITE_TREND_WINDOW,COV_SHORT_WINDOW,VIEW_SCALE,COV_BLEND_ALPHA,COV_SHRINKAGE,MERTON_GAMMA,BL_DELTA,MERTON_MAX_SECTOR
0.6568372231136687,0.13831789336798983,34,85,45,34,130,115,0.31811576021108795,0.3230902093213322,0.16035684107438833,-1.483177425338346,2.198347370262203,0.41482750472174207
0.6826303034665118,0.14373628183657639,15,96,25,29,128,119,0.3204396661913067,0.4242657363993198,0.37294998562392223,-0.45955772796314154,1.769811307837971,0.47490963344202053
0.8049269342466293,0.1761990146210619,14,100,41,9,248,33,0.4465635331466276,0.35306550865130415,0.3171031102622182,-1.2364195906151927,2.337567579845841,0.285754426427517
0.7978478959534516,0.163868218868513,29,146,21,22,126,62,0.46600944913283243,0.5754090662482695,0.2920489180603941,-0.6398120151974367,2.7297625164831234,0.4903477236926081
0.7758320020313532,0.16570288855400972,30,133,2,13,216,78,0.22515950175827953,0.3499962103263246,0.3147267321102084,-1.2090526966487745,2.1272808740839775,0.4970857145292098
0.7951498758908355,0.16473506495269952,32,114,47,21,225,118,0.45972854266062096,0.8156892525940106,0.21392484987648103,-1.2662460688991704,1.6312776330018361,0.26995350476903635
0.7302466395603309,0.15425295607646738,15,80,27,15,169,103,0.21869618378228467,0.5530761488821423,0.2103477872409838,-1.1593454086467692,1.8540218053464896,0.31700769684413577
0.743843832251794,0.1510674360084916,34,172,40,42,147,60,0.31855289076833276,0.5009931321976167,0.17790354674999825,-0.7441091560776797,2.9706526280817274,0.32925939732756754
0.6622739923218907,0.1319328148096377,17,81,17,31,229,67,0.5140069684975236,0.5456004654743679,0.0597002524453857,-0.7012474961923386,3.471563780560971,0.36659045671706647
0.8263050959558785,0.17169611969665932,24,184,6,11,222,43,0.26685017796500266,0.5435676216270842,0.3648103659290736,-0.4302392530463272,2.520424459150406,0.42418606933862923
0.8053597614822305,0.1645914024260806,17,143,11,37,110,32,0.3615201763866517,0.7849976440999965,0.32097949094113526,-0.6557918518751945,3.4624000695565242,0.25707595396565397
0.7224978883774937,0.14776426691147138,29,76,31,10,133,82,0.3052600316095548,0.33847764594714924,0.1477140930873606,-1.0701637202199705,2.5117424384411597,0.4389347230275012
0.8323434758706308,0.16985407307688005,25,125,47,36,205,78,0.27358877674354193,0.7835864885295332,0.11523249133883653,-0.5217820650351463,2.8468274149822497,0.48834431300606074
0.7245997046397242,0.149806886280212,18,89,14,13,114,69,0.1839649991541441,0.323835968896338,0.17316783889960857,-0.673819219333951,3.277970067765186,0.3083327423542318
0.8606411078812294,0.18095541380609448,22,183,46,8,236,29,0.42331365270371485,0.34068170727562047,0.389726587882178,-1.1983692086952853,1.7574476292851342,0.44211361621619005
0.6942377084529793,0.1431465209710232,22,117,13,39,180,73,0.12343296006220109,0.3980058739189334,0.08478493080439137,-1.3005155571054794,2.0411363391117554,0.26884460845540203
0.7238062772267927,0.14824099983566974,23,175,38,30,196,68,0.506446725579253,0.6670006478012912,0.28860262349864074,-0.7160898821377615,2.3789279768218177,0.32329105996291996
0.7742357484608724,0.1593817079370119,30,176,8,19,155,67,0.23879758415232152,0.6321867569108776,0.23835003779239577,-1.0250928360159506,2.2065570933909413,0.3854357694672648
0.7767505020238186,0.16269515815133717,23,111,52,34,121,37,0.42979856831935664,0.42520080635424046,0.3762086800761386,-1.0765091161774054,2.1475602973450805,0.4752440822203623
0.7294990069005167,0.15244223884314323,35,69,30,42,225,119,0.4057903196065964,0.6417604915578877,0.23352349682405116,-1.4082419220741578,1.6815642625242575,0.42266127976859175
0.7625395604747778,0.15802595549220033,12,185,21,24,244,21,0.47640202902107426,0.7983162553019171,0.16777916155408784,-0.7521995054783465,1.7831672983224778,0.29080949451622007
0.8668248064815729,0.18070635415818903,26,154,1,24,211,83,0.3451935151508082,0.8642805738278142,0.3260422628751187,-0.5109642882866262,2.0832271614336113,0.49490265474933365
0.8264450011539749,0.16774242579827758,35,167,2,8,203,30,0.2023540462662821,0.5018247841311914,0.12680320732559539,-1.4429758401478832,2.390026259045372,0.31562796500199375
0.6351691801990607,0.13356996519913333,13,122,16,34,151,55,0.13733028503951525,0.8007227839668771,0.22161147731293318,-1.231436255680581,3.3565146280959324,0.43379876313171023
0.6960486639650526,0.13850850571540407,13,116,0,18,114,28,0.24283049079584948,0.7294976586442489,0.07647220615162412,-1.0858742555809011,2.6831430859761998,0.4349891309630627
0.8082515756902313,0.16377131203370365,33,158,52,16,146,55,0.18765981211132088,0.7375727047011714,0.14291434715890927,-0.9715343246884767,3.2994516808576067,0.2516072406069917
0.8353501113247632,0.17777987719028787,16,172,34,33,150,89,0.29504321415738394,0.674411056912691,0.3820089103563731,-1.395188927478309,1.6355438899559243,0.33512425884148245
0.7108230053322546,0.1446996709423336,34,76,27,39,147,104,0.18811987187779391,0.5241761489655444,0.19538695210371768,-0.4501348009480607,2.1584395062455823,0.3700521302375203
0.7468008415259044,0.15410631523478613,33,130,4,34,202,113,0.40843303742552634,0.5179975309913546,0.1301661010676844,-1.0621169003476203,2.6516754622395116,0.4417305280396433
0.8128974237741386,0.16916291184057464,22,185,42,38,248,104,0.5072836956907315,0.7176302007144751,0.380921579849586,-0.9350966821815229,1.6821513868109135,0.4323804733782093
0.8307611151440457,0.1722751343830451,22,184,34,6,124,86,0.25105045804800097,0.5425094825766638,0.37133458902513133,-1.1321715280063598,2.751625934120407,0.3558496871851611
0.7780983623555798,0.1623869331578378,28,181,27,19,149,31,0.3001694530666236,0.5430714374106677,0.35988258770639825,-1.135444210866481,2.088008887757687,0.35175787023879873
0.7217193202778984,0.1456047326214147,23,151,9,21,101,76,0.42539357284285106,0.31607882206910654,0.09660573173254566,-0.7023729762511637,3.314350939430519,0.4667567903833785
0.8120999224324493,0.1689686812663136,16,153,33,42,165,111,0.41831364548710526,0.6840730177089843,0.34859606925808134,-0.5318282184924148,2.048075964889052,0.46350478381268023
0.7893930060429285,0.161333110200089,29,138,2,5,145,41,0.45522721025520974,0.5053142982820613,0.34507133602620826,-0.8370602248132611,3.4733098738907597,0.4409635581221064
0.6769150837059559,0.13853592206130672,18,74,43,36,241,91,0.2146527845780961,0.6100826477029136,0.10612312651546406,-1.0896493158099572,2.9895769580778957,0.36334159920609177
0.829447792129606,0.16801397962857445,14,147,42,39,136,95,0.15958438094968305,0.5474840757179145,0.16064649180142002,-0.9737028041531182,3.2936956788763574,0.33572507867334067
0.8343078307323031,0.17371905074848093,35,157,8,22,189,109,0.2213511657786686,0.6140733695061779,0.2711341096543669,-1.0856303013079869,2.627005301351946,0.3241846591634917
0.8043946917427129,0.16885984396897635,32,189,26,31,226,87,0.5218554354994855,0.5644037999922007,0.39344427298832907,-1.4009846405361024,3.4764230548481185,0.4299230216491211
0.7795534836644558,0.16374788695059106,23,137,51,18,142,42,0.54249988621473,0.44113300371673275,0.35803768938083613,-1.4372478275981753,3.102528628479487,0.46739612337759884
0.75740666287272,0.16290236143550407,16,94,52,42,201,60,0.18809303300876395,0.5516940939674143,0.3903139741620699,-1.375159648230249,2.8859445787895055,0.28402300791713675
0.7948134799042835,0.16556165267875933,20,150,16,10,157,121,0.5128957948077525,0.8906480438647686,0.3574454439177792,-1.0754881210934173,2.431605342689472,0.3284725179899113
0.8188826235851482,0.17574230931762513,27,125,44,14,130,122,0.29967709355247923,0.5016126172339133,0.37734629628922745,-1.1177160140393116,2.3429971146921043,0.4069821015035143
0.8401588374143965,0.17387678101199544,23,156,5,21,216,44,0.3874144652232306,0.4020813588688804,0.26660899697789,-0.7931783108928988,2.7777900525949573,0.3379956410559002
0.7800658784406521,0.15838504172578038,25,113,4,15,105,104,0.4279828564482858,0.714862542023257,0.38996022860653984,-0.5244999459804791,2.358321074906649,0.43947621056358643
0.7901281425245856,0.16526809393101827,24,145,39,25,224,35,0.332268915718518,0.4301741775188372,0.33296035939403745,-0.686774770601791,1.8581825910673242,0.2725821299527047
0.6657876454096945,0.13812063238858108,29,76,40,34,164,120,0.24458258828301563,0.365546990873845,0.29770203081683416,-0.9251436397751684,2.7113409346133146,0.375455355741245
0.8837198797822875,0.18403126782153345,28,166,1,27,226,106,0.4028365460330803,0.7109719074352545,0.30780322119381426,-0.8639936568326569,2.2195220065447687,0.34906579343742916
0.7515420922628776,0.1529811715196252,27,65,37,6,186,70,0.46484848406294516,0.7243358477740817,0.1847113267953537,-0.9725173575011743,3.176228429802045,0.44692321821090675
0.8150529924854876,0.16654225409013934,17,141,28,37,164,124,0.387875535640363,0.8819289892207376,0.07730316987986227,-0.6465586467878738,1.692209609432333,0.30542282946982646
0.7411447459855084,0.15780728744355765,14,106,32,9,185,96,0.27025724173335863,0.4011798738801622,0.12515990632851498,-1.4727559807528123,3.4210704093410014,0.4877955232187112
0.6159092902609167,0.12671176913336146,19,95,41,31,109,25,0.2703157280711246,0.7057597300794114,0.12968684357375723,-1.126936194656671,1.7622727840257137,0.2878291605643193
0.7306276437872306,0.15279640877658296,29,63,32,17,173,66,0.30171789274326877,0.47094990145155635,0.23610605416925218,-1.4720840003559692,2.3115488706051663,0.403224605156681
0.7592118602829898,0.15144294943517522,12,160,4,42,133,67,0.5242811010362665,0.8498231966400486,0.09871679539209269,-0.9490723560795928,1.9485613985750543,0.4482693781475938
0.7699746203426083,0.15796302661235506,29,157,44,41,167,27,0.30620494136483895,0.518719077506258,0.27948733659282265,-0.9160967473270352,2.6403763087850174,0.2855106147190617
0.7811847444358175,0.1595915153360874,19,183,38,17,158,62,0.21829668369617303,0.48201681182539285,0.18256067932142292,-1.2133349878177533,2.406997090161796,0.45827240989354834
0.8267860378435923,0.1698871438648002,17,170,51,28,199,79,0.3789815504775349,0.6025432541603517,0.07485072014386947,-1.3878044253268647,2.4573343739993745,0.26846046035641485
0.6778554980604017,0.142370404848996,13,79,17,28,155,121,0.13494808057702073,0.6613890263689007,0.20837131649040114,-1.456540651107469,3.0607440900821588,0.42617015779783474
0.7310425729116038,0.14906479169360742,14,182,6,30,102,96,0.27484523459315424,0.647459111342469,0.26716559557688396,-1.3718439122704433,1.8984322470947161,0.30902151451905047
0.7833169374744464,0.15847090391904528,18,141,24,25,118,55,0.4596094606826776,0.7150883110755843,0.09876041249392478,-0.6312174678798251,2.119106446071772,0.3665300466817961
0.7292409567291581,0.148386105882504,26,86,13,20,103,45,0.43534868412530286,0.6529478692802012,0.35850654161009976,-1.3261337880248347,2.6493829656662724,0.36801880627871214
0.7334743461974014,0.14825788758520364,32,123,31,33,163,64,0.4189666254337935,0.46722689937082146,0.09447658355243774,-0.6278563351293043,2.5517128338698267,0.311939049875278
0.8368078640304069,0.1723830142304703,15,120,51,29,100,47,0.1976690497970793,0.8943424231140242,0.11455251047886607,-1.1323083736540047,2.2966927012104215,0.4652899052561901
0.7432595938561171,0.15508918747649547,25,98,46,13,104,34,0.4470557153452765,0.6391097707994048,0.08299757589109125,-0.999556687449297,3.47689009568271,0.48076798341720656
0.8186190282707161,0.16750894114176829,16,134,20,13,182,83,0.34046284787934106,0.8819880680064753,0.05526416094623581,-1.157518854110588,2.306296148471895,0.4325773637195196
0.8273482383761542,0.1746355378637432,28,158,27,32,233,81,0.3572233823438135,0.47415218972869727,0.3541026936256231,-1.0304358980820172,2.2150738181678964,0.4487813287713618
0.7171659721639067,0.14458611173292968,17,155,22,17,109,23,0.12360473608916135,0.8104955455108453,0.1028663028988258,-0.8373098522290061,2.681463303869538,0.30633840593218264
0.667370603825336,0.13234357068245406,32,120,1,20,163,74,0.48851952039218954,0.8495829741435077,0.08029951647621959,-1.02800903129188,2.0890738635874007,0.4469622681733102
0.7594013775017278,0.16236249989852714,26,107,37,23,209,95,0.3931442866441546,0.7460615638283425,0.20082205864174912,-0.9045445126043301,2.0442881399990407,0.44427377097532317
0.8027043598471827,0.1620803170984555,26,173,28,16,230,73,0.16498034332782288,0.3670360438794229,0.10062006034014222,-0.8071041089436022,3.0725280805605095,0.28229761840090134
0.7116415238391195,0.146604887934092,13,190,22,18,134,115,0.5498317082924182,0.8046356608141858,0.1831237416532412,-1.47342021912965,2.5159433371343414,0.3719858315816183
0.6190100826057036,0.1298314669762628,12,63,42,38,154,36,0.3896123118522478,0.45750892946897576,0.1950024030909309,-0.9831241430097266,2.675327360404699,0.3798798380030922
0.7406785244945192,0.15982180338206864,13,109,31,6,224,34,0.38831611938902777,0.6636106619579832,0.28389527584618524,-1.411585270543968,1.9995933779170265,0.30871759093601553
0.886901139352076,0.18466615954798105,33,167,5,33,184,100,0.5379182202016481,0.8495107762430533,0.27542622152760154,-0.9402716597741612,3.1353080765883528,0.3874156487576633
0.8081942737100183,0.17060523598681487,26,161,12,11,211,75,0.32795040974073186,0.5907903796566855,0.23182615500097334,-0.8246106491308797,2.7108362554954404,0.48814640893092565
0.8164646108400464,0.16136501407942805,17,91,0,10,105,98,0.2246964425394904,0.46830173328911623,0.11280193902042446,-0.9747194091270107,2.318983020192471,0.4937918019941473
0.8016555882176125,0.1636635025830151,20,149,49,27,211,82,0.24255146425088064,0.8323108315333917,0.09072453036525503,-0.690889693112472,1.7480260072360863,0.3745975799183463
0.6945045129714511,0.14237744616679504,25,90,9,26,188,41,0.3362336410705154,0.3186654338060304,0.1363690465925965,-0.6910656003633793,2.539379242283583,0.37378381871957544
0.8047205019994653,0.16273256140056902,19,144,35,24,142,48,0.5026876503943036,0.48789703870689766,0.05638078828677204,-1.2915472293663772,2.318142411298762,0.2524401600265039
0.842870847627887,0.1736778797151597,28,132,37,41,148,80,0.2090388910007812,0.3385055599223558,0.2391997627194996,-0.7460064807337262,2.7831184056802147,0.3918710955334582
0.6671679023305277,0.14048327492945578,20,110,26,19,119,112,0.14078583910823836,0.4792958998566898,0.15053587800986845,-0.42048238521932746,2.5035445292166085,0.29530397332018765
0.8404561320155836,0.17639918449601066,16,171,46,19,228,61,0.26497734205749246,0.3901533346268909,0.20631946223682768,-0.8958670025416093,2.4056732918157846,0.3453282369645751
0.6766824298401775,0.1475524698946855,20,92,45,37,228,112,0.3619687548562557,0.7260994160497292,0.3688429558189201,-1.3234958636722753,1.7547041970148447,0.29958539795057637
0.7959730423389489,0.16863945640104716,35,138,37,7,207,98,0.1414581984963616,0.31539148881631474,0.3882034939896051,-1.1113983268759628,2.6187739092834765,0.3707297542435925
0.7921055156080571,0.16372649838082132,30,145,30,40,145,80,0.25874284992336516,0.3242906592363353,0.27570124895605236,-1.0374295144575965,3.410740231186332,0.3963009474069843
0.8176366055606537,0.17344293734227834,14,144,41,29,219,78,0.2868413556906386,0.5766088003754335,0.289004126573869,-1.2372745651447,1.8650807011395347,0.4748151281351344
0.8027602850189359,0.16375814136470068,27,150,30,38,123,59,0.36762280214094084,0.6625815574321606,0.3631167155934704,-0.5348245016677956,2.0205398928819265,0.4921405879259666
0.7753662313292179,0.1661043568569911,17,110,49,28,200,126,0.2950868446879453,0.685125783353394,0.3959067519017849,-0.8077780732616462,2.8152378142536225,0.4470401761471401
0.7736455541723428,0.15476128123319044,32,163,42,41,123,89,0.2279573063892511,0.33670809004255914,0.07790134265955184,-0.441468880436622,3.146613655050272,0.3983441410810733
0.7301673887071054,0.15049626321851117,35,178,26,38,139,59,0.4680643473151986,0.41943194954198154,0.39434332636879815,-1.1522688584457774,2.0591812711858886,0.29557900748361776
0.7980025060245491,0.1610976664121766,21,134,46,39,140,79,0.13676314169086828,0.33200381502254367,0.23139718403592996,-0.5210616902058481,2.6666956654806224,0.436606719467411
0.8859625212678519,0.1840272172473576,27,170,48,9,103,66,0.12164030041298701,0.5513008030191802,0.3504596274281975,-0.6337850849268122,2.168998445361053,0.4282207591352178
0.7692835422791895,0.15456033891509624,35,154,1,23,122,32,0.5182552060974103,0.6435482418127189,0.11244340844580726,-0.7586936004559424,3.042095823791846,0.2778624977211929
0.778248748234557,0.16403282245386208,26,117,32,41,222,83,0.457475549225131,0.3908703379131384,0.14348118445380587,-0.44055623426234297,1.6615733457612967,0.47352566928566997
0.6964743616898115,0.14415584340560716,25,71,29,27,207,22,0.5080030512495025,0.6208238878468928,0.23806826473677023,-1.0726440349068593,2.894558339142802,0.41678498091665367
0.8261492865492592,0.17346490137531756,35,140,7,22,215,41,0.36919005670143135,0.8634281288662103,0.1546753223163324,-0.9934759850857464,1.6151302151445088,0.27132554353350924
0.6323641302776831,0.13401314316737545,13,88,40,28,110,49,0.5284209958067037,0.5497209017794481,0.26847699219648746,-0.8779433810995769,2.494032202505111,0.34992135136769115
0.6844490577237201,0.14447937625911544,26,120,10,42,147,30,0.5354428812475696,0.45205703130546526,0.3293169013162096,-1.2459717821221186,2.2828773495054007,0.42813119053263304
0.7327763003639843,0.14999769431374266,16,181,16,21,149,85,0.26940567355832973,0.42566920844516176,0.37912103834600763,-0.4670466034897808,3.45206987373854,0.49455547820914225
0.7547507750979372,0.15194250041335078,27,178,40,26,102,53,0.28837871676510207,0.475577282636349,0.16116941646924235,-0.6570100046907787,3.3795584473906795,0.3924920818261911
0.7952242980494887,0.1659861468750281,19,154,11,15,117,115,0.3481533436484871,0.6973503080212656,0.3524060763392666,-1.1521425540526902,1.8762097230795265,0.3892858273933116
0.7643240785284104,0.1546683343368802,31,167,34,37,148,26,0.4608222151837291,0.46515429469586994,0.08714091268651895,-1.1734757880718056,1.7434450967345618,0.3433524117116788
0.8370519077074399,0.17486483693892518,17,125,46,40,240,113,0.4434646395825435,0.35873749265456106,0.20759479719951843,-1.1362159935195435,3.4558126239049747,0.47869405595056425
0.7399343586564858,0.15238198599625075,15,179,34,36,145,100,0.4256270005781149,0.6161630047447632,0.25379739809130525,-0.9717132966874262,2.5118723279326525,0.290261512264235
0.734961641195529,0.15640037612356905,32,94,7,13,246,57,0.3206726770421699,0.5659822216417009,0.37076595856540756,-1.3195483492628053,2.3655569166608634,0.31259551557139775
0.7930540650595214,0.16316209189160968,35,187,15,24,183,84,0.533241604801343,0.7129304877400878,0.2292471413808495,-1.0985297846022877,3.048882991740632,0.3522476316226617
0.8127948276394721,0.17145622697703922,19,159,19,12,114,23,0.2553984566907376,0.7312665672492689,0.39769397754814245,-1.2750004760517908,3.126786871139543,0.40059716890733116
0.8312350099812564,0.1720840347067869,22,123,49,39,200,79,0.358052763721766,0.3227723595513354,0.26824624652337453,-0.6460698805108172,2.6668574583926175,0.4516173068880067
0.7946161400126073,0.16381437506323437,28,138,36,31,104,50,0.18536928846147188,0.639093642062063,0.3064781466082583,-0.8970208302665231,1.8551982416291395,0.45169914476961975
0.6838426421844157,0.14158675894663975,21,85,17,20,108,112,0.2076201050016329,0.4820249919704752,0.3846985990523055,-0.9533774716477413,2.0262811304710784,0.25137053626618155
0.792251356131327,0.1595459254216829,33,127,26,37,125,48,0.3805704168342368,0.32852874889622946,0.051091861552943006,-0.889675350364724,1.7211645468990415,0.49433043850574276
0.7956767068411194,0.16922096854672852,15,145,41,23,227,67,0.16282970698355673,0.7323353043774294,0.3882820907376873,-0.8870595376342539,2.6335116870432436,0.30001384379117146
0.6497200192700076,0.13000093562109782,29,88,23,5,104,96,0.45682707059342215,0.6632244050076859,0.08094020064860497,-1.3983055638091206,2.175263436173603,0.4179935067455443
0.733805632420043,0.148097035664158,25,166,36,29,113,30,0.2988452308468618,0.3679374761679093,0.18468558682759187,-0.5117536242023774,3.1566674419239225,0.4079940656046256
0.8055857291881036,0.16075823266974254,18,89,1,8,128,110,0.336078917305205,0.3494204850704786,0.35736782539319584,-0.9020442161033422,3.3724417875710575,0.2593179625777129
0.7436718177560337,0.16043086119647731,14,92,41,17,233,33,0.1972888337705596,0.6302076206942289,0.16021991312864042,-0.9870787660972388,1.7381002108858505,0.49183259477836583
0.7252932207400263,0.15560778277515053,13,129,12,17,123,74,0.4113137170164389,0.5636011109616976,0.23782188885337824,-0.9410690632642414,2.821831105919407,0.3204007328932162
0.8407760768092872,0.1736820016390166,21,161,4,21,247,111,0.275000664986437,0.41948986614499034,0.14578214548717888,-1.4080320955267829,2.803349031962565,0.31001459759378913
0.7508190437584205,0.16056951491716664,26,114,30,16,238,48,0.5160648929573722,0.886474666958719,0.3158123670230865,-0.4910405943888562,1.9494783465269887,0.25223794791895654
0.8295146484083653,0.17866960453077785,29,105,35,12,251,37,0.5442590888880725,0.4098348705268002,0.17617674455381455,-1.4617765475171567,2.9005340802240616,0.37194907443386577
0.6994046183151893,0.14339118547008867,13,79,29,15,133,26,0.5399842615446785,0.4837430590038545,0.0720200879207511,-0.5414575664025545,2.5934529884111024,0.3925766084877377
0.6992643147578108,0.1494821531688073,14,112,21,30,195,53,0.3746550872908147,0.4489910162122418,0.19877818528867927,-1.2371807474655725,3.342932763747618,0.3717485570397534
0.8137069755633207,0.1700258922404958,31,139,35,27,232,114,0.3358563440115836,0.8733478979004052,0.33106738611749476,-0.5215694324146266,2.6725180799475643,0.324647734209048
0.6349655647104687,0.13545385878572747,12,84,46,30,185,25,0.37016177288320307,0.5582311973781717,0.11823959444052927,-0.5380600959369526,2.052083236828209,0.27797158353717366
0.6863254831841709,0.14709412142364142,28,98,35,22,156,80,0.5284473519232773,0.5144709194469431,0.33743336495055376,-0.6388619070767259,2.1301588732294343,0.41435203152873856
0.7952502044899049,0.16852798080589215,28,149,28,12,220,119,0.14737883698440338,0.33708405912454015,0.24375550601071605,-1.1554095933817785,2.6056702099058517,0.3241383064153345
0.771910015253881,0.16055698232002102,27,176,40,22,162,32,0.23742817117248788,0.3963477732143509,0.39609684433984416,-0.6587223347757619,1.9775104173156812,0.30162837229561834
0.8446877397733528,0.1761750265786337,29,153,27,34,249,73,0.5167245524276474,0.5598398118366207,0.25883467125930226,-1.4315780777251166,2.5801376777575697,0.30723136232016757
0.6588344066424314,0.13931618985923233,30,78,37,18,216,84,0.4836898799147972,0.49987858484122655,0.2304738728252982,-0.7653781222294874,1.52153663666228,0.39124802596119024
0.8179430738275665,0.16942380196424645,24,140,38,9,239,68,0.3095005193776235,0.7474027093968771,0.16029013735286626,-1.1001375234868416,1.6208419768199687,0.31173146365565885
0.8455224918860224,0.18014824321511602,14,146,35,16,215,83,0.2754977418712723,0.6537221500010072,0.27799716909123223,-1.054336584057269,3.2709451324401497,0.2514854694096142
0.6277090890095337,0.13202277867186307,31,79,21,26,246,37,0.24801892088601812,0.44351030310604417,0.33460657129984406,-1.2179246086676012,2.4109901639851974,0.46669333378152933
0.7141833940559952,0.1483497730043919,15,123,15,38,113,86,0.46641525047835647,0.5339784921966079,0.24219341197226688,-1.4792631482927052,2.857297732330195,0.2552838223356138
0.8537452492645101,0.17341674309299648,29,158,6,42,155,122,0.3904282148634093,0.7708961776181584,0.13099425430595638,-0.9918931028107053,2.980276137198839,0.28270244406716083
0.7829174621137586,0.1664620178379672,20,100,46,11,137,48,0.1680478256372341,0.42330070199138886,0.2674287490854783,-0.44692763656132917,2.591613136285445,0.4813352219921909
0.6818327593141582,0.14638689168814922,14,109,24,32,127,57,0.3400382633970655,0.389353221179349,0.3186263359058055,-1.2115897226222743,2.4403472430128477,0.4932323798633458
0.7837309309532402,0.15994799788143355,26,123,38,39,212,110,0.33596182841656813,0.3806288325114693,0.11479325481658326,-1.035450655607847,2.373027286923731,0.44213916680479537
0.8271357055160874,0.1760528150857017,34,158,36,8,146,59,0.1368733322277369,0.43654863351268497,0.384592369602698,-1.2059092022604587,1.7186988603640763,0.4212336461824647
0.7797163005486483,0.15411203957901387,24,75,5,39,134,87,0.41748040502402084,0.6317754354159959,0.17633966171338666,-1.4665887351555948,2.0729601179003545,0.26497527268323573
0.8535034168332948,0.17899937948167755,22,161,7,21,172,92,0.47908505883978936,0.4773927787144078,0.3561158471642706,-1.3625429099390705,2.553856572399157,0.4443488355567996
0.7991294092709519,0.16161468549098879,15,157,39,30,190,80,0.21474965859659412,0.44307387188862873,0.053260801059530676,-1.0069176808006148,2.030705690668573,0.31020381735936686
0.8216031406361493,0.17255038445904325,29,144,42,10,174,46,0.4409884588864861,0.5382175245137133,0.3187289456068325,-1.3014513198080475,2.265156044713402,0.40543841319043183
0.7856086473924616,0.1619722623234663,23,137,14,16,250,126,0.28760890593680977,0.683185412917647,0.10844415260843236,-1.3092432882549028,1.527479733961728,0.3093951670563395
0.722308329298304,0.14866926350766452,17,88,34,35,196,39,0.2794099651067002,0.8557995258056821,0.18408235906588707,-1.3263138948707414,3.2759725374792112,0.2906811988504253
0.7448753885851771,0.15180940071958893,13,183,29,41,135,43,0.23047031762108136,0.708398134716673,0.16968119439004614,-1.3515063892133499,2.4895780468142075,0.2514168591086936
