Sharpe,CAGR,K
0.5879185541843786,0.11515633657215751,19
0.5709776837357353,0.11511148356500955,19
0.592410366254016,0.11717768332026157,19
0.5525654622339329,0.10652194593418707,19
0.6926603379317781,0.14005140515391412,19
0.4302967679232542,0.08158870776623339,19
0.6795610725106698,0.13743202824012024,19
0.6108523580408404,0.1243227987644111,19
0.5144136516120167,0.10507503838294507,19
0.46215655781353737,0.09082303528443014,19
0.8192960883950846,0.16885068123082148,19
0.43494378970764896,0.08714526694001945,19
0.48300676886483795,0.09896786494317511,19
0.6093323870563255,0.12718261960636124,19
0.48664790276942516,0.09314178855942679,19
0.6938217916468865,0.1441335843192637,19
0.7672589382579066,0.1578778852133167,19
0.5439569841942034,0.10977315034484425,19
0.5553178760188675,0.11117072242828807,19
0.7121740316184143,0.15170869514481855,19
0.5976538375248972,0.11826972669593849,19
0.5288739482804536,0.10059794716525094,19
0.6316874157847265,0.1275367045013831,19
0.4917741361345923,0.09882395622178342,19
0.6612596434599437,0.13318254319703282,19
0.34862638545812147,0.06519772408300328,19
0.5164751853495526,0.09833004791830668,19
0.6045666365068825,0.11922983774632234,19
0.596229799892338,0.11951004015902966,19
0.5083363204834195,0.09654058828380219,19
0.5389762624973545,0.10759104069771452,19
0.6754630460915153,0.1294041031259494,19
0.3666540732510854,0.07028299692623707,19
0.6380154462598552,0.1273800589221068,19
0.5915012625813371,0.12743103232098818,19
0.7495156580919545,0.14723759505598855,19
0.40006497916692857,0.0776566217376029,19
0.5519812048573908,0.10846621965241487,19
0.6004379581202914,0.12123877931952354,19
0.4769609782033646,0.0938568634226633,19
0.5255086816532796,0.10268973224113598,19
0.5696637796518123,0.1148291072920804,19
0.5999466618068543,0.12389399428113479,19
0.5096208085354895,0.10084065723140934,19
0.6208271804951218,0.12420163926486794,19
0.3993403920850777,0.07752403604821478,19
0.46346437154325465,0.09023247950789881,19
0.7690243851930445,0.15660263433119082,19
0.7456499239642855,0.14665879346567268,19
0.5501546058751277,0.11169871224516004,19
0.40115543049336627,0.07604022872645078,19
0.7050730541816642,0.13990168664139802,19
0.5736755606160655,0.11467638885018117,19
0.6087251088447216,0.1250716636372322,19
0.6617456537737089,0.12964169446857277,19
0.46118933431120934,0.09151774873953555,19
0.536950568960831,0.10943178788585994,19
0.46512390228905376,0.08900355442960839,19
0.5305587723774648,0.10860300306360027,19
0.6872172378150867,0.14002991598868086,19
0.5686113004559142,0.11571283694859802,19
0.634018427398212,0.12518406892703626,19
0.6134148667975414,0.11788982297025474,19
0.49634959168001125,0.09271894164997496,19
0.6202133075426015,0.12619882963567242,19
0.6430563495180471,0.12361145045536603,19
0.7298370989736384,0.14640278789975913,19
0.4828538292528374,0.0958744608361588,19
0.6350982821494655,0.12691548268298103,19
0.5849400888020345,0.11101856331840376,19
0.4879310999877781,0.0947438304870809,19
0.5447775305019444,0.105177518032876,19
0.7508810850490139,0.150777738995302,19
0.5406737173466443,0.10656508812126186,19
0.5806391125542253,0.1159579628243379,19
0.571395121892372,0.11498083651282553,19
0.48432231394641806,0.09966231645162793,19
0.4210630697171977,0.07979621115500968,19
0.3728337582906099,0.07175431184625713,19
0.3842536346018248,0.07303747970620544,19
0.5085157864230062,0.09893287193984746,19
0.5710605594148332,0.10837685536818809,19
0.3591092287036835,0.06621039723160238,19
0.45303740275883475,0.08584443837340006,19
0.6532552921780802,0.13509896078946326,19
0.4192223796551093,0.08345179799728197,19
0.6321460482942365,0.13046194912672981,19
0.5143238176769489,0.10161860004084078,19
0.5043516726221765,0.09843162501976899,19
0.6334713864166697,0.12487607904814713,19
0.5315155508577011,0.10495497127844722,19
0.6425466430744091,0.12615785991409068,19
0.6488918609824761,0.13122502318235574,19
0.6419909446795852,0.125904591259562,19
0.5794418507575256,0.11633957805250117,19
0.7112503457544453,0.14434969168301537,19
0.4660471082387617,0.09245526087525757,19
0.50262818809527,0.09634862955062129,19
0.6304814097607638,0.12743076585635382,19
0.5425831764938429,0.10938585623755182,19
0.3757361070835527,0.07428465471730639,19
0.6265899878380089,0.12960947189938654,19
0.5039078924858706,0.09920374251015929,19
0.5369242756869171,0.10684415278305681,19
0.5688867189048017,0.11114201543136715,19
0.33590814203253694,0.0630090703971673,19
0.711931828704645,0.14975507849760983,19
0.5126926540195477,0.10043888381913924,19
0.4542500483412199,0.08646716274043831,19
0.3839372295020492,0.07167641417272619,19
0.21234548620458119,0.03818909768936174,19
0.4452383251978149,0.08788783378648035,19
0.5792052044721117,0.11392565149894995,19
0.6683956469431738,0.13612203707317239,19
0.6075582253213874,0.11848942032310861,19
0.6069953945419618,0.12136785029272468,19
0.6751003941713771,0.1357131498498334,19
0.5965595598165596,0.11651114841644672,19
0.47827626467235057,0.09612926224787821,19
0.5074451031109753,0.09892183733739146,19
0.5528255074384316,0.11245085003769129,19
0.5928271652704726,0.12396717471250729,19
0.5690028391729398,0.11169129727202254,19
0.8677161774530087,0.17570806305680242,19
0.5002020026084422,0.09713289713754358,19
0.5163377123930185,0.10332734627628026,19
0.49501938502107107,0.0980460114987618,19
0.580488103698205,0.11486320865355792,19
0.5070457803384529,0.09811960695656619,19
0.4069999401120396,0.07659253610987271,19
0.28055661008124777,0.05302557379753714,19
0.6162704081827786,0.12687065889831062,19
0.5092370520340658,0.10358155015277104,19
0.32576424300350815,0.06165896119202019,19
0.362961416528626,0.07050667650385178,19
0.4067527138313628,0.07836758716774095,19
0.5778041141343903,0.11567115421133733,19
0.37171287456371827,0.07009223267930875,19
0.5358869607954347,0.10690240463638734,19
0.39167316648207473,0.07630238995539096,19
0.4272719198723672,0.0866984476677799,19
0.6850567500574897,0.14193331398351083,19
0.5833572970768599,0.11547595086497764,19
0.5509802448772044,0.11209350899001236,19
0.6356273824524974,0.12153073566484607,19
0.43791780611729186,0.08616107837073006,19
0.6258458407287628,0.12696118199785222,19
0.5122149483931778,0.10580518194747612,19
0.537857055917457,0.1056112126175226,19
0.5778236905777052,0.11377527969666579,19
0.6615241273728136,0.13342347375656272,19
0.48257183172695467,0.0902478862169509,19
0.5950987554050499,0.11887199201082388,19
0.6247861319610433,0.12786307143472642,19
0.7169667647260513,0.14473321471913403,19
0.466673876340459,0.08974305094768886,19
0.5292943160581659,0.10601036590428792,19
0.5669880602131158,0.11408159088890524,19
0.6230895352296966,0.1266051142882909,19
0.6280401629819186,0.12573040924399548,19
0.5966400394922109,0.12277540779157503,19
0.4033371374305722,0.07943573516748281,19
0.44355569639592735,0.08709784033227952,19
0.6390342343235977,0.13228822946911212,19
0.5072127407240598,0.10109621012213088,19
0.5945563464829852,0.11709644633101912,19
0.4878614568209137,0.09951352646557066,19
0.5881070323387115,0.11844888331876935,19
0.4999389289640805,0.1003363524715184,19
0.7433678369609793,0.1519549492530472,19
0.712254035744738,0.137142495493894,19
0.4978943720479572,0.0983843043125634,19
0.5177260583231446,0.10267916960418821,19
0.6606039983211299,0.1330448237673323,19
0.3016081343185428,0.055938961848577495,19
0.34141699031118833,0.06506822274353508,19
0.8655479513701202,0.17352806996704273,19
0.49688849456338513,0.09783576425265195,19
0.5845728368433323,0.1177065255448444,19
0.679885037517434,0.13565511422526444,19
0.5592022764606531,0.1110693421791129,19
0.5097855419938029,0.09890724268029327,19
0.6881287925757942,0.13466196704177213,19
0.5572341874617734,0.111959648155737,19
0.3726934587002772,0.07182475992298554,19
0.5658618590309861,0.11138063002218535,19
0.5822421996788831,0.12008193400522771,19
0.4745116373275064,0.08869358523194526,19
0.6236220249124648,0.12516121500213462,19
0.6497902568457357,0.12684695486824316,19
0.471889787382351,0.092540987037242,19
0.6286101381748299,0.12046954976629642,19
0.46620426222296846,0.08785568849405334,19
0.4380540119591036,0.08284330259607131,19
0.584339291298431,0.1185705166835127,19
0.7676065119542205,0.1508009021229395,19
0.49683294360708863,0.09620499903708324,19
0.3806000775610679,0.07464730628681093,19
0.43434902389205293,0.0846022984570336,19
0.564282305427955,0.11260214505970989,19
0.6312106871108476,0.12189443812858847,19
0.6224849405771138,0.12930443468032982,19
0.4467094917330525,0.08909952190458892,19
