Sharpe,CAGR,K
0.5571454737998783,0.09786692680097886,18
0.7846824757217169,0.13232193317733332,18
0.7508883872249216,0.12610789467423422,18
0.7255404219669983,0.1384799001498187,18
0.6563580131255008,0.13117203833672342,18
0.8541454175237728,0.16006883036263808,18
0.7710900015163048,0.15734575460443456,18
0.6669030751295421,0.10321582670793794,18
0.6487222036979213,0.1193827200940838,18
0.7000418147510874,0.12202195023931672,18
0.6720841794138463,0.12517029394988866,18
0.6905115437407379,0.11426466721516682,18
0.6972639844756616,0.11576590770173212,18
0.8473885986989741,0.1738593548108709,18
0.6784153677195726,0.10508390036146897,18
0.6073266527977252,0.09456298607575198,18
0.6064578130696003,0.09313887615318506,18
0.7513733704537102,0.11360969635299356,18
0.600474610280915,0.09691082000151208,18
0.6579196183585091,0.11434449537571068,18
0.6449294853230866,0.1129188131968224,18
0.8454024133965967,0.17007413165618313,18
0.914280253752491,0.18924483264094172,18
0.7125984367633261,0.12221896242760244,18
0.5668704127184718,0.08504238355016414,18
0.643129296678933,0.10665462915846025,18
0.9041047576517462,0.19917604024094726,18
0.5182140915287968,0.09154856387660804,18
0.7178193770360497,0.15647858304594653,18
0.6649932797126734,0.12308825454595662,18
0.6142116919582288,0.10733806593404926,18
0.8203449345381397,0.17334089241336992,18
0.6955213915064884,0.10205481795481286,18
0.8182496146359295,0.1657597673310658,18
0.5874447688309455,0.09879636898635269,18
0.6745407504999542,0.10815921005169105,18
0.6119850937394166,0.09582884100939282,18
0.5664416189652641,0.07756500365735208,18
0.6635022367849045,0.09861710666938284,18
0.7652761132434323,0.13638641976070454,18
0.8490057492279336,0.16872934051139143,18
0.6827586056007706,0.11691556786273893,18
0.7866249196478379,0.157699135987043,18
0.7175127176000283,0.1345282117209321,18
0.7686171566867542,0.14434635389360073,18
0.5042862539424267,0.08392441163540676,18
0.6575777569167258,0.10213933775610617,18
0.5773232877004801,0.09016001112587513,18
0.6892682037726904,0.13638573597402726,18
0.5639528285911247,0.08339887147588709,18
0.6518912827629736,0.11444615587523432,18
0.6684267934568313,0.12163830191584579,18
0.5810520047646934,0.0876508171010979,18
0.6176503886524995,0.10519586293918892,18
0.7250046694664314,0.12929403166660292,18
0.6015147915679581,0.08484298291733339,18
0.7001638540109685,0.1242589546265982,18
0.71374498720755,0.11010141863321277,18
0.6651338329890575,0.12362003454308712,18
0.6460006048087623,0.11252858587345838,18
0.6628511721685638,0.09958158719284205,18
0.6326889974906776,0.09508087487928307,18
0.6902731944708086,0.10651726510753079,18
0.6260739192891055,0.11596641504726168,18
0.6935961411518563,0.1187424088492024,18
0.7575254134608972,0.1529091126901898,18
0.6970496720304787,0.11999162475494929,18
0.7061776783134994,0.1274663651196033,18
0.6750219193921061,0.11604397499074381,18
0.7493087261251214,0.1511339672750529,18
0.6794451564819292,0.11302835994308569,18
0.6117280847047477,0.10563972335650873,18
0.6176781111033732,0.11030352152651401,18
0.671456084305947,0.0965417199810068,18
0.8011791011384566,0.14152396760212582,18
0.7099762323009332,0.13289542008276478,18
0.7473795777736019,0.11552783600270478,18
0.7165583297215692,0.1153142844596986,18
0.5995698000015949,0.10072011230581723,18
0.5002873534475948,0.08780985360411897,18
0.8166388903195085,0.1707800287898913,18
0.5726566320490771,0.09759967214767085,18
0.7115183411564444,0.12058682531567144,18
0.8188491757903267,0.13333268362609774,18
0.7552644582674184,0.1324064102144087,18
0.8658354191676731,0.1599840995921913,18
0.8371860367439592,0.1597974580385113,18
0.7311577025810013,0.13293355945416319,18
0.5063389839873654,0.08853013224680506,18
0.6362431907778099,0.09625126723838484,18
0.6159670338583398,0.08278063774961186,18
0.6214806795305736,0.100487228267087,18
0.617945308498096,0.10687369664535251,18
0.6211075931844945,0.09878259119840838,18
0.5889131420522681,0.09380731425901434,18
0.7359120842016879,0.1342751060095242,18
0.6314045408508427,0.09334092260005544,18
0.582563077185216,0.10609345646524293,18
0.6425245153685673,0.08615088374137625,18
0.6347788555011845,0.11288372793936863,18
0.6725610006659918,0.10396341170138457,18
0.6568769648094576,0.11248275578543088,18
0.6468687860910295,0.11536245582633553,18
0.6253511380260841,0.09852553642556883,18
0.6372486155268626,0.11029095959723234,18
0.6892372395530825,0.11181457936371553,18
0.5741827864878182,0.07611267841625091,18
0.6944586475355911,0.11909485072228354,18
0.6117184787447522,0.10845099808122072,18
0.5017364336910556,0.08303124502216486,18
0.6802660286523677,0.10422209808203275,18
0.717018955382,0.12046972269488387,18
0.7001193783528287,0.10360534445063863,18
0.7209896000264726,0.11356922335013842,18
0.6426673733065537,0.11826344675348732,18
0.5922082274529331,0.09311229073478366,18
0.8459351422919948,0.16564623979184767,18
0.6424893556236014,0.12034732783171198,18
0.819434162778351,0.15299100050055525,18
0.790436098755709,0.11746170983939552,18
0.5770607012650008,0.10002918820990048,18
0.6972449371675379,0.11787783651263406,18
0.6577596182501932,0.10233701905124404,18
0.5587171853422022,0.08426430556456554,18
0.7129831794211386,0.12689754867447767,18
0.6998806968528778,0.09452426143853065,18
0.5833057996704716,0.0961919028593825,18
0.7164456514626251,0.12182444944625659,18
