Sharpe,CAGR,K
0.5346014393075803,0.08888069360628315,18
0.6255627960009728,0.10245421661309062,18
0.6141565944618064,0.09842101889644117,18
0.684896766416065,0.11401602205599248,18
0.5802506021966494,0.09600363417346647,18
0.5497933378910905,0.08766003910670594,18
0.7116220876794614,0.11717614643381724,18
0.6154412694840838,0.1008264639005374,18
0.6859640537143227,0.11433693406207412,18
0.6604981549247605,0.10963104761107267,18
0.8811414158836677,0.1515734318835198,18
0.7615393489169834,0.12828798245179063,18
0.6114490037189136,0.1010363983030238,18
0.6895801221841832,0.11323259301906785,18
0.7458450926063859,0.12228280781340528,18
0.6545554491237295,0.11319302798134845,18
0.7699831402415586,0.1285804307964331,18
0.5992103113819153,0.0988152093512491,18
0.7189032408217474,0.12310891216108133,18
0.7323903527412927,0.12689189078639784,18
0.5456653336256596,0.09127227470194432,18
0.5604788239052024,0.09217923756030699,18
0.6221806549738598,0.10218060979054133,18
0.6814233598451206,0.11767454447868553,18
0.6959523053278829,0.1197873413612216,18
0.6320870864443513,0.10353801259548279,18
0.6881449902766065,0.11698788345077649,18
0.7217371429088739,0.11807169554700492,18
0.8101158935529925,0.13726050364153974,18
0.4758970773634917,0.07669080676837714,18
0.7435036277467019,0.12266123391635442,18
0.7368342739678208,0.12708934251100934,18
0.6506002039553731,0.10845370492694095,18
0.639077026104807,0.10882580455186441,18
0.5679896555543515,0.09103500186335012,18
0.7583247317653573,0.13110114624281155,18
0.5053337134977194,0.08179817085723062,18
0.724398332403739,0.12140154244138901,18
0.6832141110485824,0.11424444142590318,18
0.5829710400777675,0.09601973594893742,18
0.7030287024257325,0.11405118098085576,18
0.6835680497425681,0.11788108263816577,18
0.7433999172106792,0.12344955248884015,18
0.6030658997393376,0.10241339306851516,18
0.5110249715503206,0.08139117536038754,18
0.7428358125381133,0.12290213142091155,18
0.738034840215304,0.12437912281278951,18
0.46605680874803823,0.07472564695275752,18
0.7585623580679816,0.1254257974863915,18
0.6726418118816307,0.10702284675178397,18
0.5688505807744901,0.09279746173188475,18
0.6950791978848164,0.11841267214192008,18
0.6685311281948136,0.1087893059105618,18
0.6792008297148499,0.11276891666696631,18
0.8367386086572879,0.148780191845306,18
0.6908007065052513,0.116488094323836,18
0.7205444341462175,0.11939189945307005,18
0.6161134931729252,0.10431499956508294,18
0.7186484865653662,0.12167613377161146,18
0.5961824519473834,0.0937575886916222,18
0.7155159793252587,0.11788641080721796,18
0.7299031863125531,0.1238534302374017,18
0.6167665910068175,0.10162401951898592,18
0.658217393186274,0.11145092573292215,18
0.6954540264795648,0.1153055090723305,18
0.6287934584736493,0.102141046514171,18
0.6736019135705886,0.10866871593180272,18
0.7393813092059337,0.12490792459379763,18
0.7319548550604384,0.12109737923102593,18
0.6690411651204636,0.1098888425611837,18
0.6202656431475616,0.10100439299913067,18
0.6527590581788442,0.11091971187434879,18
0.7125144721706046,0.11856031584032811,18
0.6708274610722247,0.11554045591861062,18
0.5376710649167192,0.08592553272725056,18
0.6460206967368644,0.10399024420188852,18
0.6385509713371461,0.10433491710695564,18
0.5765210175018979,0.09551720230061767,18
0.5493455880426743,0.08730764037943639,18
0.48959350631963483,0.07802436745572905,18
0.45560488631553936,0.07512395571363761,18
0.6241613630660806,0.10335278707032614,18
0.6235297908087938,0.10032352887708496,18
0.7568769763856315,0.1222847560184317,18
0.768738855545154,0.12715205688107778,18
0.5363839399844513,0.08571896558590919,18
0.6682817029272768,0.10730965307694773,18
0.6104030067567036,0.09912649989873556,18
0.6988806765029059,0.11591174527059245,18
0.617687685779551,0.10143021021958898,18
0.5461401494102819,0.09045131309268273,18
0.6068566994696636,0.09847561092941204,18
0.6982829793199032,0.11646534673374132,18
0.7081247998109754,0.1176703753990418,18
0.717735300433948,0.11797818076617062,18
0.6735761670142467,0.10932587405954397,18
0.6941276452526098,0.12183723778547084,18
0.5661282158486121,0.0917118376334265,18
0.6376852097922803,0.10496406669367198,18
0.6186065986935835,0.10256184670359114,18
0.6162412828118179,0.10108942328026238,18
0.7182690937027743,0.11865595835535436,18
