Sharpe,CAGR,K
0.617352787040543,0.11450399576924908,19
0.5648384543748255,0.11454366432981478,19
0.6156255017003024,0.1297346463105007,19
0.5903942313446016,0.13102286208301006,19
0.5995426853902828,0.12086888470558499,19
0.517572917566499,0.11221691393312572,19
0.6657279168223317,0.15272694072340154,19
0.4955098234541982,0.09111284881524528,19
0.4508651898863935,0.08455716354880627,19
0.5104547654300697,0.09182094599429225,19
0.711353160073403,0.15800225855592753,19
0.7830695557101871,0.16421325161104172,19
0.6410912826748947,0.13769464956504285,19
0.7072818715257088,0.13235045381365862,19
0.6818836450714558,0.11992063670463038,19
0.6842491709363653,0.15527511133556837,19
0.5557501745967752,0.12135680958032968,19
0.5712354712987957,0.1033050292577482,19
0.3953662708106675,0.06664220267365373,19
0.682933703074997,0.1423418026837877,19
0.6935915946601855,0.13397096081354043,19
0.7626212950955175,0.17650133167647786,19
0.6427200005050672,0.10859333754191058,19
0.5728751269988259,0.12668269633256735,19
0.6681832450213512,0.13470761738350157,19
0.7269403702028484,0.16506457676846642,19
0.5605511908051657,0.11113845478666029,19
0.6915436316112147,0.1472882880708184,19
0.557467233080698,0.09941083434163756,19
0.8118630617710492,0.19279304849099255,19
0.7008634968278136,0.1698210790754504,19
0.6056561246885143,0.1295694444184703,19
0.5836512460076593,0.11065835394664947,19
0.6327148381357128,0.13529504511729185,19
0.7236744135953898,0.17350483163989505,19
0.5627639158613311,0.10150907163220202,19
0.6859041608044147,0.13852100010355883,19
0.6578098667070776,0.12488958166638553,19
0.5789879125801531,0.1113842245908303,19
0.6007551774628047,0.11153530825764846,19
0.5893322082635093,0.12226933905880055,19
0.5713615233561877,0.11783370473358534,19
0.5822823935189485,0.10078296202872816,19
0.38574906690542243,0.07331107645427748,19
0.7360644306012761,0.1662983285985551,19
0.5272897882277235,0.08624993928260882,19
0.7123103453214868,0.16440949082310863,19
0.5818281745022764,0.1018840531565759,19
0.6185992581332419,0.12158500904676761,19
0.613120161336146,0.11665321198884548,19
0.6446356281904944,0.14049974728689318,19
0.6477220422411551,0.14085510122568445,19
0.6017468159699548,0.11762700631755973,19
0.47642597690443833,0.09063641235121978,19
0.7014915825563142,0.1466786980421635,19
0.589491594620884,0.1266048471656196,19
0.6811521005370548,0.15767494369641133,19
0.6573851734427703,0.12770701500123227,19
0.5650370280715122,0.09779848049743545,19
0.6789391525162312,0.15342189588116506,19
0.7808879873217035,0.16468956905288024,19
0.5259774081246006,0.10442347164124244,19
0.6950485027139909,0.13515130237041606,19
0.570687999853923,0.1021255895132338,19
0.6557212028272629,0.13775300892092468,19
0.5220616284844914,0.11088247792641281,19
0.5447404110193257,0.10152845471843319,19
0.527295410381642,0.10353760735570128,19
0.5824727809949776,0.11636759345632464,19
0.47172002772584914,0.09203077367112078,19
0.5929155598375351,0.12405019341584667,19
0.6687639978822367,0.12490428992887193,19
0.5518800531368684,0.11588470156314501,19
0.6529028054831407,0.14262230702722967,19
0.5053512668407715,0.10714461068807335,19
0.5747574491611368,0.11486029977100687,19
0.6911255306787147,0.15165838136190346,19
0.5620454221826559,0.0964638427578437,19
0.4855770536761581,0.10175858403453564,19
0.6758337288701469,0.1348585775918829,19
0.6697643348685445,0.13032665721549663,19
0.4755883248032098,0.08981828255129898,19
0.587259589578784,0.12492682716209536,19
0.6424261145169445,0.1330509479768156,19
0.5430554641185686,0.10831725166428763,19
0.5761930703037877,0.11648454297497013,19
0.576167311642139,0.11900919055892611,19
0.645716373305758,0.13168277844073528,19
0.7210499068513322,0.1519239408519677,19
0.4511901226093314,0.07967334392587144,19
0.5643989398084531,0.11076752831707037,19
0.5764956272422913,0.10166976287955287,19
0.6827344141106594,0.14507282989766135,19
0.4129365357362025,0.07002592642449645,19
0.6911835350121899,0.1364616593953989,19
0.5796682327546859,0.11874073420199727,19
0.5991188419382611,0.14030364428044306,19
0.5011762153682079,0.09824877690045075,19
0.5721807015957898,0.11761175183180739,19
0.6006281101629048,0.12690437446299474,19
0.4740267168083074,0.0845673078891429,19
0.5567647833785817,0.11757160589152549,19
0.6052975928011334,0.12446508682596269,19
0.5717001898818665,0.1096204811743251,19
0.6188060998754131,0.12146376498741573,19
0.6040576192037171,0.12173089680907623,19
0.4698224589213765,0.09473841079705103,19
0.5713755971148088,0.09642993637550101,19
0.5397016489457627,0.11116411506148727,19
0.7611237212985282,0.18468517569364518,19
0.5221400833101941,0.1045061909347269,19
0.5453843079852718,0.09859881136276294,19
0.47914376772752326,0.09349193356784657,19
0.6002268025021154,0.12174393683996088,19
0.6618051105391204,0.14139807145639027,19
0.6629169338967542,0.1252256327499386,19
0.6351635313612881,0.13969514611029266,19
0.5144091258368857,0.0961378316860737,19
0.5667701405168357,0.1122449496433815,19
0.4360535467626315,0.08186125542156675,19
0.6226392628705436,0.13485370383554218,19
0.6534074887961959,0.13714691937833123,19
0.6959925152534542,0.1198851510431993,19
0.5724273795840193,0.12607398961929306,19
0.743987232219648,0.14902803409919163,19
0.6019124045425116,0.10524483152165054,19
0.6057282251924611,0.1247190458664178,19
