Date,Strategy,SP500,MSCI_World (URTH)
2016-10-11,14343507.267344894,15941068.542089924,14009867.391876355
2016-10-12,14437064.252809595,16075794.056973089,14099883.675489657
2016-10-13,14467142.172368865,16095987.086863432,14124311.776877197
2016-10-14,14401298.42847909,16049150.26889531,14062103.912944125
2016-10-17,14508537.486971326,16112882.836852117,14143238.649599975
2016-10-18,14593981.938606476,16143370.710016787,14204765.221493866
2016-10-19,14708290.71397364,16243483.67596612,14290656.155694827
2016-10-20,14725084.576715017,16215833.293711623,14287037.253783962
2016-10-21,14778693.003823014,16289829.650380995,14319542.473150648
2016-10-24,14879047.990997143,16430983.843744388,14418599.284594262
2016-10-25,14849167.292380307,16386627.542623237,14415963.26081541
2016-10-26,14726356.376993781,16335940.830075927,14344099.807489924
2016-10-27,14590790.40069859,16255484.071498364,14283591.71872048
2016-10-28,14572664.539992403,16224766.216795579,14294858.366769169
2016-10-31,14505880.384585362,16101021.539542299,14143397.053773027
2016-11-01,14457210.799506122,16000865.674077747,14098278.900513293
2016-11-02,14186927.461009992,15784143.465016179,13892752.190353226
2016-11-03,14115965.395992864,15654566.545239307,13775132.660838848
2016-11-04,14073477.467696575,15630379.4923597,13723761.397826327
2016-11-07,14438554.319201289,15976911.592090208,14016523.105525674
2016-11-08,14567651.975380601,16120137.507155616,14098526.705655787
2016-11-09,14696279.899303475,16340014.373720242,14212279.873909712
2016-11-10,14686521.040269215,16528442.936836507,14342378.283630367
2016-11-11,14595921.77907388,16537166.947805224,14328943.27504033
2016-11-14,14680621.073050262,16649281.159715123,14396597.59778938
2016-11-15,15010251.827214664,16895444.126736905,14561363.119375525
2016-11-16,14924164.21743743,16899956.26733617,14535653.206251964
2016-11-17,14978477.767867485,17019635.81970279,14665731.586339116
2016-11-18,15046369.117026595,17115186.410619367,14711228.670272324
2016-11-21,15334773.002682671,17307635.52259118,14880722.926106244
2016-11-22,15331168.044378288,17252420.9127592,14806386.553341934
2016-11-23,15343474.459277783,17270067.163580224,14807312.042804096
2016-11-24,15472030.069445053,17270067.163580224,14807312.042804096
2016-11-25,15428969.011272928,17452205.56988389,14957729.008634802
2016-11-28,15311109.42846068,17287715.122114576,14851638.150257017
2016-11-29,15194979.823585173,17306723.490717635,14908955.932198761
2016-11-30,15337806.16239568,17221192.636443004,14834028.486271147
2016-12-01,15170309.804932492,17249247.558071468,14865571.083550107
2016-12-02,15101020.368481033,17142909.58160609,14791113.274529213
2016-12-05,15378372.719634606,17378141.847324084,14960250.877274167
2016-12-06,15233360.306245435,17149084.280552223,14791593.087218342
2016-12-07,15523360.761699283,17433214.353327896,15054426.640383638
2016-12-08,15547671.060006218,17408459.752524145,15026776.912753128
2016-12-09,15714842.113039304,17745445.811473485,15260646.40934919
2016-12-12,15695952.961376105,17849328.104177136,15359346.684696022
2016-12-13,15611297.493489843,17809257.96524672,15352591.300446356
2016-12-14,15392349.878922887,17682929.505830344,15214369.322355991
2016-12-15,15515808.916771762,17950126.294970687,15418330.605976732
2016-12-16,15505138.727372354,18078897.287763428,15500667.166080467
2016-12-19,15396518.57772562,18064270.177791677,15500466.392760735
2016-12-20,15569460.445866708,18210890.988598246,15629208.303206312
2016-12-21,15564152.623996872,18187050.734061457,15615777.99796033
2016-12-22,15405704.450598171,18089232.265246812,15510003.069428675
2016-12-23,15474912.953863649,18100035.626317672,15555766.211968578
2016-12-27,15511009.594213154,18111420.161654953,15516476.87256481
2016-12-28,15519088.482768426,17952534.500196222,15428389.274123628
2016-12-29,15655295.522901295,18026656.521471303,15529430.795485144
2016-12-30,15341672.815152891,17691906.379771218,15246895.53280112
2017-01-02,15411909.688351583,17691906.379771218,15246895.53280112
2017-01-03,15702847.787873005,18023702.571374126,15558341.720954705
2017-01-04,15955320.62864887,18200713.79788621,15751627.812026875
2017-01-05,15927591.340910867,18046025.619090762,15682698.918071542
2017-01-06,15729736.686733257,17931258.182570573,15558604.46094591
2017-01-09,15826677.338029137,17997740.77584116,15590497.328861743
2017-01-10,15892199.822109275,17901259.819018394,15529846.303939793
2017-01-11,16099578.802725064,18013432.943656202,15593573.739505196
2017-01-12,16037871.03325047,17891431.970306985,15558164.432500757
2017-01-13,16059117.318037959,17900194.994069483,15573773.16747782
2017-01-16,16041255.159817917,17900194.994069483,15573773.16747782
2017-01-17,15916680.825089034,17860417.532047473,15550415.466300549
2017-01-18,15763745.858490901,17742930.873607345,15374865.671558982
2017-01-19,15891387.987922942,17791974.98450009,15460161.671675239
2017-01-20,15932314.918856371,17803830.173861694,15449014.860654978
2017-01-23,15940874.584394937,17667961.96634674,15375235.582540754
2017-01-24,16069549.811535988,17703518.227596983,15398246.849044403
2017-01-25,16330325.449892845,17910170.491317462,15561527.979437428
2017-01-26,16224433.59183424,17852677.91033854,15517547.40814737
2017-01-27,16323955.329027869,17939831.425141722,15605424.680509686
2017-01-30,16141159.436419755,17776961.369882956,15459340.58440761
2017-01-31,16153675.766796123,17784347.65387908,15475367.764872877
2017-02-01,16044056.773879107,17634580.0296221,15365527.13533006
2017-02-02,16101515.054974737,17705878.91527054,15421588.636578472
2017-02-03,16215093.974702815,17837325.308571056,15497381.241608683
2017-02-06,16140510.053738384,17770371.937273964,15432071.364040265
2017-02-07,16162094.363660552,17836874.77888987,15482991.395988729
2017-02-08,16289492.299169151,17969238.17558244,15604326.7511653
2017-02-09,16351406.685337717,18051906.464285374,15641450.480818275
2017-02-10,16527771.313448742,18180307.401617114,15730115.69608625
2017-02-13,16689864.023476597,18346472.854469817,15864833.461219996
