Date,IWDA.L,VGK,EWJ,IUSN.DE,IEMA.L,MCHI,EWZ,INDA,EWT,EWY,XLY,XLC,XLF,KBE,XLE,XOP,XLI,IYT,XLB,ITB,XLV,XBI,XLP,XLU,XLK,SOXX,IGV,CIBR,BOTZ,VNQ,LIT,GLD,SLV,DBA,COPX,TLT,IEF,TIP,HYG,LQD,EMB,BITO,XEON.DE
2024-05-13,5849.672129696152,0.0,-5607.418261537339,0.0,0.0,0.0,0.0,0.0,5536.945125941334,0.0,0.0,-1091.85906637396,-6976.815342274278,-3674.347755698043,-0.0,-0.0,-10095.420373655257,0.0,1746.7431568524642,-32049.41415291645,0.0,25461.08036948865,-0.0,0.0,0.0,9805.62794639683,0.0,0.0,1711.1965297722672,0.0,0.0,-12207.572739081475,0.0,-72176.8823665984,5024.948474372229,0.0,0.0,0.0,0.0,0.0,0.0,153724.7238406745,21.965128765525748
2024-05-14,-1949.7110139901852,0.0,12155.32481262738,0.0,0.0,-0.0,0.0,0.0,24503.426054780768,0.0,0.0,5562.821259768287,7439.066178959906,9180.886422665159,-0.0,0.0,-8406.655094212907,-0.0,-2845.830263737788,13799.485370923716,0.0,9653.409021518271,-0.0,0.0,0.0,41078.71964572074,0.0,0.0,1890.6667463825356,0.0,0.0,7733.4907058829795,0.0,11090.280285610286,17571.337093844744,0.0,0.0,-0.0,-0.0,0.0,0.0,-107886.87566700313,34.63689613408846
2024-05-15,32728.971966285128,0.0,19783.1424653723,0.0,0.0,0.0,-0.0,0.0,26374.515422850705,0.0,-0.0,10277.904728393252,14077.611599173933,3283.6403303527977,0.0,-0.0,16185.289998688348,0.0,-499.3273574514171,125490.85602585382,0.0,22532.169172584305,-0.0,0.0,0.0,75216.48884188052,0.0,0.0,7324.001892495532,0.0,-0.0,13427.668735225354,0.0,7018.1134409317765,-1688.8877524571267,0.0,0.0,0.0,0.0,0.0,0.0,258280.78132449932,11.82116785690063
2024-05-16,-8312.668342176852,-0.0,-36959.4116672885,-0.0,-0.0,0.0,-0.0,-0.0,-27340.468120564674,-0.0,-0.0,-17966.320518600525,-17958.035003645382,-10435.274694432195,-0.0,-0.0,-45347.94189059597,-0.0,-34236.34987897539,-137696.88645913222,-0.0,-8992.976866435252,0.0,-0.0,-0.0,-34845.268490440474,-0.0,-0.0,-7521.848049613758,-0.0,-0.0,-13455.874612019035,-0.0,-32197.430448692838,-8807.855703249561,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-76007.77659538138,14.370189977835683
2024-05-17,-5871.894514173412,0.0,18769.253455066304,-0.0,0.0,0.0,0.0,0.0,8271.974510948641,-0.0,0.0,8705.10519725394,24232.368321569495,6367.8227753267265,0.0,0.0,10981.571855885091,-0.0,25449.859168762167,7182.764473762541,0.0,-16583.92391130748,-0.0,0.0,-0.0,-10671.751797048302,0.0,0.0,-1751.2562455077064,0.0,0.0,22920.247159813618,0.0,2300.0070098960014,31948.601106956703,-0.0,-0.0,0.0,0.0,-0.0,0.0,111176.72063206528,7.592174335989861
2024-05-20,14403.926142826977,-0.0,13844.925001450798,0.0,-0.0,-0.0,-0.0,0.0,-6084.352284164992,-0.0,-0.0,5150.691776203357,-37373.34717477621,-14199.566570846662,-0.0,0.0,4227.339468970427,-0.0,1709.177346186557,-18844.95946067149,-0.0,13898.605526365369,-0.0,-0.0,0.0,61979.724863130126,0.0,0.0,5437.473802461559,-0.0,-0.0,4170.194991652599,0.0,14304.703647835071,13427.297329344334,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,174509.10739431414,16.062942696995503
2024-05-21,-6739.9049210686635,0.0,-9634.963804106947,-0.0,-0.0,-0.0,-0.0,0.0,-7910.939689451273,-0.0,0.0,44.360558287732765,20026.030993003093,5274.130393016615,-0.0,-0.0,-6734.789699609721,-0.0,3280.55973655457,-19769.266339978112,0.0,-7813.131234197461,0.0,0.0,0.0,-5567.571984931958,-0.0,-0.0,-5615.925852510701,0.0,-0.0,-155.2683064915442,0.0,18532.586279028837,-12457.204843863743,0.0,0.0,0.0,0.0,0.0,0.0,-45668.66823339147,8.442959975866401
2024-05-22,-245.63344308884524,-0.0,-24011.53188248092,-0.0,-0.0,-0.0,-0.0,0.0,17573.945935332147,-0.0,-0.0,4067.2781835116743,-13382.077767336814,-10094.631193845262,-0.0,-0.0,6020.127002422133,0.0,-22500.24843701571,-92762.95774625371,0.0,8794.697353316535,-0.0,-0.0,0.0,36439.51034820746,0.0,-0.0,-6287.487950948896,-0.0,-0.0,-22543.550356737498,-0.0,6908.461456517577,-45301.54815167814,0.0,-0.0,0.0,-0.0,-0.0,-0.0,24808.537112560916,12.669830406068517
2024-05-23,5870.173016844109,-0.0,-3536.258502270066,-0.0,-0.0,-0.0,-0.0,0.0,4957.425224757264,-0.0,-0.0,-20268.864051059136,-28572.45442357314,-18781.34668924192,-0.0,-0.0,-31810.713799304205,-0.0,-14771.499234998859,-20723.7201216016,-0.0,-35339.36421774875,-0.0,-0.0,-0.0,-8594.959042349508,-0.0,-0.0,2315.2248702024717,-0.0,-0.0,-21359.338245028106,-0.0,36116.72611838777,-5014.550479570918,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-141302.2766779647,47.30756107401663
2024-05-24,1756.4920446728627,0.0,25815.626146565468,0.0,-0.0,-0.0,-0.0,0.0,23324.881080877458,0.0,0.0,32656.47689793308,18353.094296657837,7374.740600980575,0.0,0.0,21715.005540930433,0.0,23725.163932974916,42714.7594906237,-0.0,-5270.613969652573,0.0,0.0,0.0,63006.95146358706,-0.0,0.0,5808.82275853648,0.0,0.0,2541.534789585117,0.0,4222.3380019679025,12729.282834038053,0.0,0.0,0.0,0.0,0.0,0.0,128560.92578356601,14.360420977373463
